,date,token0,token1,token0.id,token1.id,reserve0,reserve1,totalSupply,reserveUSD,dailyVolumeToken0,dailyVolumeToken1,dailyVolumeUSD,dailyTxns,token0.priceUSD,token1.priceUSD,token0.volumeUSD,token1.volumeUSD,24hr_reward,pool_share,24hr_reward_share,ratio,iloss,daily_borrow_fee,daily_stake_reward,comp_pool_share,24hr_comp_reward_share,dnlp_rew,dnlp_CumRew
354,1620518400,FXS,FRAX,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x853d955acef822db058eb8505911ed77f175b99e,2695054.471266825,16115597.79607045,5975232.665848916,32619097.274219424,127498.60781964772,788456.1723338377,0,32,6.095834037021222,1.004647342377376,777210.3532198287,792120.3981162285,0.0,3.065688763834529e-08,0.0,0.9077702764205283,-0.0011692668564969866,4.1095890410958905e-05,0.002870477027113183,3.065688763834529e-08,0.0,0.002829381136702224,0.002829381136702224
353,1620604800,FXS,FRAX,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x853d955acef822db058eb8505911ed77f175b99e,2828759.6557234344,15356796.51492066,5975232.665848916,31088802.38728713,175172.0958948999,999402.2422696906,0,30,5.466909973667264,0.9885403639092541,957650.0781560267,987949.4562650046,0.0,3.216592223600486e-08,0.0,0.8273780187522225,-0.004471750048044898,4.1095890410958905e-05,0.0031322452206341556,3.216592223600486e-08,0.0,0.0030911493302231965,0.0030911493302231965
352,1620691200,FXS,FRAX,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x853d955acef822db058eb8505911ed77f175b99e,2808177.5003599515,15471693.759025391,5975232.665848916,31054211.513294514,143055.18953439858,776009.5481505872,0,16,5.533174262194748,1.0097063470444176,791549.2928051258,783541.7661347185,0.0,3.220175142981471e-08,0.0,0.8198525001144812,-0.004911588266931943,4.1095890410958905e-05,0.0033941496770503177,3.220175142981471e-08,0.0,0.0033530537866393586,0.0033530537866393586
351,1620777600,FXS,FRAX,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x853d955acef822db058eb8505911ed77f175b99e,2868879.52824687,15081549.230555223,5962227.380660574,30330773.015340183,192602.93124421436,1034437.7706589104,0,23,5.3079937497809935,0.9801164632260528,1022335.1552337882,1013869.489205654,0.0,3.2969815820198084e-08,0.0,0.8102316091965774,-0.005509949106816681,4.1095890410958905e-05,0.0036561904672932632,3.2969815820198084e-08,0.0,0.003615094576882304,0.003615094576882304
350,1620864000,FXS,FRAX,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x853d955acef822db058eb8505911ed77f175b99e,3014630.0284476588,14512531.712419432,5994555.643863913,28391364.73974964,277824.095171887,1380979.7594974944,0,36,4.668641674815547,1.003747312534862,1297061.1489873924,1386154.72226065,0.0,3.522197714574598e-08,0.0,0.6958611820473415,-0.01621317638008901,4.1095890410958905e-05,0.0039183676623310015,3.522197714574598e-08,0.0,0.0038772717719200425,0.0038772717719200425
349,1620950400,FXS,FRAX,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x853d955acef822db058eb8505911ed77f175b99e,2944048.6631606086,15124455.693634234,6046510.326623151,30301988.37285244,351458.25853464066,1719985.656391487,0,29,5.094426141874941,1.005849648722191,1790478.1400567149,1730046.9682885844,0.0,3.3001134700978906e-08,0.0,0.7577372983778944,-0.00954360613364924,4.1095890410958905e-05,0.004180681333168956,3.3001134700978906e-08,0.0,0.004139585442757997,0.004139585442757997
348,1621036800,FXS,FRAX,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x853d955acef822db058eb8505911ed77f175b99e,3068679.152965004,14518380.83364543,6047674.676179237,28526763.430889245,178736.4006467888,886685.6702409107,0,38,4.752381983220733,0.9918942225587511,849423.6501795216,879498.3935375933,0.0,3.5054800465628134e-08,0.0,0.7168073396920414,-0.013698585096191485,4.1095890410958905e-05,0.004443131550849189,3.5054800465628134e-08,0.0,0.00440203566043823,0.00440203566043823
347,1621123200,FXS,FRAX,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x853d955acef822db058eb8505911ed77f175b99e,3167691.430669384,14071193.746614099,6048316.451357001,28591038.555411417,266031.97605473263,1238271.1352864008,0,52,4.495683701372334,1.0013958883791183,1195995.6187931364,1239999.6235743447,0.0,3.497599424595684e-08,0.0,0.6716552410523491,-0.019479934921050934,4.1095890410958905e-05,0.004705718386451063,3.497599424595684e-08,0.0,0.004664622496040104,0.004664622496040104
346,1621209600,FXS,FRAX,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x853d955acef822db058eb8505911ed77f175b99e,3351468.3617127733,13322898.54580464,6052599.292893628,26493882.42848817,364526.3602395608,1520543.8013487172,0,60,3.924085056617788,1.004002331368474,1430432.442959333,1526629.521501994,0.0,3.774456245509441e-08,0.0,0.5847364336166871,-0.03494285526374796,4.1095890410958905e-05,0.004968441911090582,3.774456245509441e-08,0.0,0.004927346020679623,0.004927346020679623
345,1621296000,FXS,FRAX,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x853d955acef822db058eb8505911ed77f175b99e,3316890.26216352,13336889.5867199,6023927.761390668,26631248.845593303,194061.90945920395,782449.723977703,0,40,4.021913903543244,1.003912613953996,780500.2918021226,785511.1476860385,0.0,3.7549872550023916e-08,0.0,0.5993676818434458,-0.03188189829954258,4.1095890410958905e-05,0.00523130219592105,3.7549872550023916e-08,0.0,0.005190206305510091,0.005190206305510091
344,1621382400,FXS,FRAX,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x853d955acef822db058eb8505911ed77f175b99e,3609277.407197847,12263766.463240676,6023927.761390668,23768244.49872033,702171.1941973072,2484027.760025281,0,74,3.206007109462115,0.9899685632159108,2251165.8406560705,2459109.3925806647,0.0,4.207294316809302e-08,0.0,0.48450642540901934,-0.062227086609879634,4.1095890410958905e-05,0.005494299312132633,4.207294316809302e-08,0.0,0.005453203421721674,0.005453203421721674
343,1621468800,FXS,FRAX,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x853d955acef822db058eb8505911ed77f175b99e,3713952.73933492,11945187.876146665,6029726.016776428,24146186.03906976,424630.0568263036,1378383.219990254,0,52,3.3029293999183684,0.9920708126818768,1402523.0987806057,1367453.7612427934,0.0,4.1414407988986296e-08,0.0,0.4980960315651242,-0.05779179276409818,4.1095890410958905e-05,0.005757433330952688,4.1414407988986296e-08,0.0,0.005716337440541729,0.005716337440541729
342,1621555200,FXS,FRAX,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x853d955acef822db058eb8505911ed77f175b99e,4038549.2087455913,10991138.95636788,6029611.3810248105,21935703.56297864,759069.981643987,2221120.030022878,0,116,2.722336450842,1.0017250233299866,2066443.8797693937,2224951.513893368,0.0,4.5587778715596866e-08,0.0,0.4065834896305123,-0.09335065991783253,4.1095890410958905e-05,0.006020704323645543,4.5587778715596866e-08,0.0,0.005979608433234584,0.005979608433234584
